name,owner_name,url,description,created,updated,watchers,language,topics,forks
gabimarti/Demons-eye-keylogger,gabimarti,https://github.com/gabimarti/Demons-eye-keylogger,Keylogger proof of concept for the TFM of the La Salle MCS 2019.,2019-07-26 08:39:10,2021-08-15 17:50:32,5,Python,"malware-research,keyboard,keylogging,python3,poc,tfm",1
games195/AdHosts,games195,https://github.com/games195/AdHosts,AdHosts is a python script to retrieve ad-hosts lists from various sources and merge its in one file updated every day!,2018-03-14 15:59:02,2021-03-12 00:20:56,1,Python,"python3,hosts,ad-blocker,adware,malware,python-script,crypto-miner,gambling,fakenews,mobile-ad",1
gbikram/DocParse,gbikram,https://github.com/gbikram/DocParse,Document/Email parser for IOCs,2019-12-06 02:11:03,2020-10-28 17:58:26,2,Vue,"osint,python,scanner,indicators,cybersecurity,infosec,malware,ole,email,ioc",1
geekscrapy/binGraph,geekscrapy,https://github.com/geekscrapy/binGraph,Simple tool to graph files for quick analysis,2018-07-23 17:33:24,2021-09-17 19:42:29,36,Python,"matplotlib,graph,malware,visualization,entropy,histogram,json",8
geeksonsecurity/illuminatejs,geeksonsecurity,https://github.com/geeksonsecurity/illuminatejs,IlluminateJS is a static JavaScript deobfuscator,2018-07-21 16:55:01,2021-10-07 13:58:54,110,TypeScript,"malware,analysis,deobfuscator,javascript",12
gen0cide/gscript,gen0cide,https://github.com/gen0cide/gscript, framework to rapidly implement custom droppers for all three major operating systems,2017-11-14 05:37:26,2021-09-27 04:15:18,582,Go,"security,compiler,malware,javascript,golang,cli",92
gerardbalaoro/PyRat,gerardbalaoro,https://github.com/gerardbalaoro/PyRat,A Simple Python 3 Reverse Shell Script,2018-11-05 11:29:37,2021-08-22 13:59:03,6,Python,"reverse-shell,python,rat,malware-samples,python-3,remote-access-trojan,remote-shell",5
ghoulgy/pydotNetCLI,ghoulgy,https://github.com/ghoulgy/pydotNetCLI,Simple dotNet PE CLI header parser (Not complete yet) and resource extractor,2021-05-25 13:50:20,2021-07-23 10:49:23,1,Python,"dotnet,python,malware-research,parser",0
gilmansharov/Keylogger,gilmansharov,https://github.com/gilmansharov/Keylogger,"with encryption, file reading, screenshots and email sending",2016-11-28 22:07:00,2021-07-26 01:59:54,7,Python,"keylogger,malware-development",2
gilmansharov/yara_rules,gilmansharov,https://github.com/gilmansharov/yara_rules,My yara rules repository,2018-07-20 20:08:51,2018-09-28 13:47:34,1,,"yara,yara-signatures,yara-rules,malware-detection,malware-analysis,threat-hunting",0
giuseppebrb/Pynder,giuseppebrb,https://github.com/giuseppebrb/Pynder,"Pynder is a python script that allows you to search and send, by email, all the files corresponding to a particular model that are located inside the computer where it is run.",2017-10-17 17:55:34,2021-07-07 15:44:32,3,Python,"python,python3,malware",0
gleeda/memtriage,gleeda,https://github.com/gleeda/memtriage,Allows you to quickly query a Windows machine for RAM artifacts,2018-02-23 15:23:39,2021-09-07 22:36:32,205,Python,"memory-forensics,memory,ram,malware,memory-analysis,live-analysis,volatility,winpmem,windows-machine",25
godaddy/go-cuckoo,godaddy,https://github.com/godaddy/go-cuckoo,A go library for the cuckoo API,2020-10-27 16:56:45,2021-08-02 23:02:41,2,Go,"api,cuckoo,cuckoo-sandbox,malware",1
gokhantepe/vt-scanner,gokhantepe,https://github.com/gokhantepe/vt-scanner,VirusTotal Multi Search,2020-05-30 14:46:06,2021-09-17 11:37:12,7,Python,"virustotal,virustotal-python,virustotal-search,malware-detection,malicious-url-detection",1
goldfix/pigHosts,goldfix,https://github.com/goldfix/pigHosts,Small project to import Blocklist Collection in your Hosts file.,2019-05-26 17:17:24,2021-08-04 02:13:50,3,Go,"blacklist,web-filter,dns-filter,url-blocklist,adware,malware,adsblock",1
goodskillprogramer/MalwareClassify,goodskillprogramer,https://github.com/goodskillprogramer/MalwareClassify,malware classify 第三届『阿里云安全算法挑战赛』源码,2018-09-29 07:41:40,2021-02-09 11:49:52,14,Python,"malware,classify,machine,learning,api",2
google/safebrowsing,google,https://github.com/google/safebrowsing,Safe Browsing API Go Client,2016-05-04 16:51:24,2021-10-06 11:06:36,370,Go,"security,malware,query",120
gr33ntii/malware-collection,gr33ntii,https://github.com/gr33ntii/malware-collection,,2017-05-15 19:57:51,2021-09-21 16:38:27,44,PHP,"ransomware,malware,encryption",40
gracesrm/Chameleon-malware-testbed,gracesrm,https://github.com/gracesrm/Chameleon-malware-testbed,A Large Scale Malware Testbed,2018-12-07 19:34:57,2020-07-08 17:46:27,7,Python,"malware,malware-research,malware-analysis,testbed,vmware-workstation",0
gratisCobalt/Virus,gratisCobalt,https://github.com/gratisCobalt/Virus,Virus that will run all programms on the computer to crash it.,2020-11-08 15:45:03,2021-05-14 20:11:46,1,Java,"virus,malware,crash,fun-project",1
grnet/emotet-utils,grnet,https://github.com/grnet/emotet-utils,,2021-02-01 18:17:05,2021-08-02 16:34:07,22,C,"emotet,malware-analysis,reverse-engineering",1
groveld/blocklists,groveld,https://github.com/groveld/blocklists,:no_entry: A Python tool that downloads IP blocklists from various sources and builds configurations for network equipment and firewalls.,2017-11-13 19:49:47,2021-04-07 08:38:37,2,Shell,"blocklist,hostsfile,dnsmasq,domains,ad-blocker,protection,security,privacy,unified-hosts,curated-sources,malware",0
guitmz/Fe2O3,guitmz,https://github.com/guitmz/Fe2O3,Simple prepender virus written in Rust,2019-09-06 13:39:02,2021-08-05 03:16:20,81,Rust,"rust,malware,elf,linux,virus",9
guitmz/gocave,guitmz,https://github.com/guitmz/gocave,Finding code caves in ELF files with GoLang,2017-11-08 11:22:20,2021-09-05 21:41:26,22,Go,"golang,go,malware,elf",4
guitmz/midrashim,guitmz,https://github.com/guitmz/midrashim,PT_NOTE to PT_LOAD x64 ELF infector written in Assembly,2020-11-05 18:08:30,2021-08-06 14:44:43,25,Assembly,"assembly,asm,virus,elf,linux,infector,malware",3
guitmz/nasty,guitmz,https://github.com/guitmz/nasty,Reverse text segment x64 ELF infector written in Assembly,2021-05-09 23:12:05,2021-09-17 06:57:18,6,Assembly,"linux,elf,virus,assembly,infector,malware",0
guitmz/nim-cephei,guitmz,https://github.com/guitmz/nim-cephei,Probably the first ELF binary infector ever created in Nim.,2017-08-18 11:24:25,2021-07-03 18:11:15,18,Nim,"malware,virus,elf,nim",2
guitmz/virii,guitmz,https://github.com/guitmz/virii,Collection of ancient computer virus source codes,2019-01-02 14:59:56,2021-10-04 04:48:33,412,Assembly,"virus,malware",80
gungunfebrianza/Mastering-CSharp,gungunfebrianza,https://github.com/gungunfebrianza/Mastering-CSharp,GGF Open Source Society University. From Zero to Hero Mastering C#.,2018-05-06 16:34:35,2021-09-21 09:58:22,8,C#,"security,csharp,malware,gui,algorithm,data-structures,utility,multimedia",4
gungunfebrianza/USB-Disk-Security,gungunfebrianza,https://github.com/gungunfebrianza/USB-Disk-Security,USB Security Software. Call the Knight to fight Malware Spread.,2016-12-22 04:15:00,2021-02-10 08:32:13,8,C#,"security,algorithms,usb,autorun,malware",7
gurol/DsFeatFreqComp,gurol,https://github.com/gurol/DsFeatFreqComp,DsFeatFreqComp – Dataset Feature-Frequency Comparison R Package,2018-11-17 19:34:21,2020-12-29 18:53:01,0,R,"dataset,datasets,comparison,feature-engineering,package,r,visualization,p-value,kruskal-wallis,shapiro-wilk,normal-distribution,machine-learning,data-quality,quantitative-analysis,binary-classification,android,malware-detection",0
gurol/dsprofiling,gurol,https://github.com/gurol/dsprofiling,DsProfiling – Dataset Profiling,2018-11-17 11:31:02,2019-04-01 21:44:42,0,R,"dataset,profiling,data-science,big-data,machine-learning,malware-detection,malware-samples,descriptive-statistics,quantitative-analysis,density,sparsity,data-quality,data-quality-measurement",0
guzmud/thearchitect,guzmud,https://github.com/guzmud/thearchitect,A code factory of non-malicious pseudo-malwares,2015-08-12 20:44:36,2021-07-04 11:04:15,8,Dockerfile,"factory,malware",3
gwillem/magento-malware-scanner,gwillem,https://github.com/gwillem/magento-malware-scanner,"Scanner, signatures and the largest collection of Magento malware ",2016-09-26 12:44:12,2021-10-07 17:38:35,623,HTML,"malware,scanner,magento,cryptojacking,infosec,fraud-detection,ecommerce",159
gwuah/kermit,gwuah,https://github.com/gwuah/kermit,:princess: mini trojan that dumps your browser login history,2017-02-21 02:37:56,2019-10-14 22:11:15,2,Python,"malware,python",0
h1zzz/purewater,h1zzz,https://github.com/h1zzz/purewater,Remote control software,2021-09-27 04:18:06,2021-09-29 10:11:37,0,C,"c,cpp,qt,go,docker,iot,linux,windows,macos,malware,malware-development,remote-control,websocket,socks5,socks5-proxy,rat,backdoor",0
h3xduck/Umbra,h3xduck,https://github.com/h3xduck/Umbra,"A LKM rootkit targeting 4.x and 5.x kernel versions which opens a backdoor that can spawn a reverse shell to a remote host, launch malware and more.",2021-04-21 23:13:14,2021-10-08 04:40:01,50,C,"kernel,rootkit,linux-kernel,linux-kernel-module,kernel-module,backdoor,ransomware,malware",9
hachreak/adsmute,hachreak,https://github.com/hachreak/adsmute,A utility to manage advertising blacklist files on linux.,2020-03-30 11:28:45,2020-05-13 14:42:41,1,Python,"ads,blacklist,dnsmasq,malware-protection,linux,advertisements,hostsfile",0
hackthedev/teardrop,hackthedev,https://github.com/hackthedev/teardrop,Open-Source Ransomware Project for learning purpose only written in C# (csharp). Dont use it for bad things.,2021-04-24 23:40:34,2021-09-18 15:55:09,24,C#,"ransomware,csharp,encryption,malware,virus,malicious,learning-by-doing,leaning,educational,educational-project,windows,executeable,gplv3,gpl3",11
hafeezali/Malware-Classification,hafeezali,https://github.com/hafeezali/Malware-Classification,"Implementation of the paper ""Deep Android Malware Detection"" as part of the course project for the course Information Assurance & Security",2018-02-16 04:48:09,2020-12-01 17:47:06,6,Jupyter Notebook,"information-assurance,security,malware-detection,convolutional-neural-networks,deep-learning,autoencoder",4
hanix/the-hidden-thief,hanix,https://github.com/hanix/the-hidden-thief,Repository containing all the code that was shown during the malware workshop I hosted at Hack.ini event (Feb 2018).,2018-02-11 16:04:34,2021-07-26 02:28:41,4,Python,"python,malware,keylogger,windows-7",0
hankhank10/false-positive-malware-reporting,hankhank10,https://github.com/hankhank10/false-positive-malware-reporting,"Trying to release your software sucks, mostly because of antivirus false positives. I don't have an answer, but I do have a list of links to help get your code whitelisted.",2021-01-20 10:00:59,2021-09-18 02:25:11,9,,"virus,malware",2
hanul93/kicomav,hanul93,https://github.com/hanul93/kicomav,KicomAV is an open source (GPL v2) antivirus engine designed for detecting malware and disinfecting it. ,2013-05-15 22:16:05,2021-09-30 15:55:10,246,Python,"python,antivirus,malware,virus,security",107
hardik05/python,hardik05,https://github.com/hardik05/python,python scripts,2017-04-05 14:19:32,2020-12-12 06:52:57,14,Python,"hook,winapi,shellcode,malware-analysis,api",8
hariomenkel/NanoDump,hariomenkel,https://github.com/hariomenkel/NanoDump,Tool to decrypt the configuration of NanoCore and dump all used plugins,2020-09-10 07:10:31,2021-08-05 03:15:56,8,C#,"nanocore,malware-analysis,malware-research",1
harismuneer/AndroCompare,harismuneer,https://github.com/harismuneer/AndroCompare,⚙️ An efficient tool to do in-depth comparison of two android apps.,2018-08-21 12:35:01,2021-09-26 22:54:59,9,Python,"apps-comparison,apk-compare,apkdiff,android-apps-comparison,manifest-comparison,permissions-comparison,file-comparison,code-comparison,apk-comparison,certificate-comparison,android-malware-detection,malware-analysis,malware-analyzer,malicious-app-detection,repackaging-detection,repackaged-malware,repackaged-apps,app-analyzer,android-analyzer,apk-analysis",3
harsxv/malware-bucket,harsxv,https://github.com/harsxv/malware-bucket,a bucket of malware,2019-07-21 07:14:31,2021-08-07 03:02:22,2,PHP,"malware,php,phishing",1
harvard-itsecurity/docker-misp,harvard-itsecurity,https://github.com/harvard-itsecurity/docker-misp,Automated Docker MISP container - Malware Information Sharing Platform and Threat Sharing,2016-09-27 06:50:41,2021-09-08 01:28:44,162,Dockerfile,"misp,dockerhub,security,information-security,threat-sharing,malware,malware-analysis,threat-intelligence",43
hasherezade/antianalysis_demos,hasherezade,https://github.com/hasherezade/antianalysis_demos,Set of antianalysis techniques found in malware,2020-07-24 20:17:36,2021-09-27 13:40:41,93,C++,"malware,malware-evasion,antidebug",12
hasherezade/demos,hasherezade,https://github.com/hasherezade/demos,Demos of various injection techniques found in malware,2016-08-19 21:54:21,2021-10-06 17:48:40,648,C,"malware,code-injection,dll-injection,runpe,process-hollowing",173
hasherezade/hollows_hunter,hasherezade,https://github.com/hasherezade/hollows_hunter,"Scans all running processes. Recognizes and dumps a variety of potentially malicious implants (replaced/implanted PEs, shellcodes, hooks, in-memory patches).",2018-01-11 17:07:17,2021-10-08 03:58:21,1006,C,"pe-sieve,anti-malware,malware-analysis,malware-detection,memory-forensics",155
hasherezade/mal_unpack,hasherezade,https://github.com/hasherezade/mal_unpack,Dynamic unpacker based on PE-sieve,2018-07-08 18:24:00,2021-09-23 18:18:47,212,C++,"libpeconv,pe-sieve,memory-forensics,malware-unpacker,malware-analysis",39
hasherezade/malware_analysis,hasherezade,https://github.com/hasherezade/malware_analysis,Various snippets created during malware analysis,2015-10-30 16:25:04,2021-10-02 13:00:30,424,Python,"malware,malware-analysis,trickbot",121
hasherezade/malware_training_vol1,hasherezade,https://github.com/hasherezade/malware_training_vol1,Materials for Windows Malware Analysis training (volume 1),2021-03-22 14:06:13,2021-10-08 00:53:44,1552,Assembly,"windows-malware-analysis,malware-analysis,malware-research",138
hasherezade/pe-sieve,hasherezade,https://github.com/hasherezade/pe-sieve,"Scans a given process. Recognizes and dumps a variety of potentially malicious implants (replaced/injected PEs, shellcodes, hooks, in-memory patches).",2017-08-22 01:33:00,2021-10-08 03:58:50,1727,C++,"pe-format,hooking,pe-dumper,pe-analyzer,libpeconv,process-analyzer,scans,anti-malware,pe-sieve,malware-analysis,memory-forensics",282
hasherezade/process_doppelganging,hasherezade,https://github.com/hasherezade/process_doppelganging,My implementation of enSilo's Process Doppelganging (PE injection technique),2017-12-16 13:03:06,2021-10-01 01:56:38,261,C,"process-doppelganging,pe-injector,malware",89
hasherezade/transacted_hollowing,hasherezade,https://github.com/hasherezade/transacted_hollowing,"Transacted Hollowing - a PE injection technique, hybrid between ProcessHollowing and ProcessDoppelgänging",2021-06-05 13:39:51,2021-10-06 07:57:14,297,C,"pe-injector,code-injection,malware,pefile",44
hazelfazel/tuersteher,hazelfazel,https://github.com/hazelfazel/tuersteher,Türsteher is a free powerful Windows kernel driver for comprehensive application control a.k.a. executable white- and blacklisting.,2020-08-29 14:09:34,2021-08-12 09:14:26,7,Batchfile,"windows,kernel,kernel-driver,driver,malware-analysis,executables,whitelisting,application-whitelisting",0
hcshires/Orion-Antivirus,hcshires,https://github.com/hcshires/Orion-Antivirus,"A file-based malware removal tool that contains a list of MD5 hashes from known malware, compares them with a selected file, and determines if it's malware. The user then has the option to delete the file from the computer.",2019-11-21 03:58:57,2021-05-03 08:03:03,1,C#,"malware,antivirus,md5,hashing-algorithms,visual-studio,c-sharp",0
